Level/Niveau,Hierarchical structure,Structure hiérarchique,Code,Parent ,Class title,Titres de classes,Class definition,Définitions de la classe
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),213111311,21311131,"Cannabis seeds, prepared for retail sale, for medical use","Graines de cannabis, préparées pour la vente au détail, pour usage médical","Cannabis viable seeds mainly used for planting or sowing, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, prepared for retail sale, for medical use. To obtain cannabis for medical use, a patient or client generally needs to register with a governmental authority and a holder of a licence for sale of cannabis for medical purposes, and get an authorization (medical document and written order) from an authorized health care practitioner.","Graines viables de cannabis généralement utilisées pour le plantage ou l'ensemencement, et la multiplication du cannabis sélectionné pour contenir des cannabinoïdes, en particulier le THC (plus de 0,3 % p/p) et le CBD, préparées pour la vente au détail, pour usage médical. Pour obtenir le cannabis pour usage médical, un patient ou client a généralement besoin de s'enregistrer auprès d'une autorité gouvernementale et d'un titulaire d'une licence de vente de cannabis à des fins médicales, et d'obtenir une autorisation (document médical et commande écrite) d'un praticien de la santé autorisé."
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),213112,21311,Cannabis vegetative plants,Plants végétatifs de cannabis,"This subclass comprises vegetative or live plants of various strain types, mainly used for planting or cultivation, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, in bulk or prepared for retail sale.","Cette sous-classe comprend les plants végétatifs ou vivants de cannabis de diverses souches, généralement utilisés pour le plantage ou la culture, et la multiplication du cannabis sélectionné pour contenir des cannabinoïdes, en particulier le THC (plus de 0,3 % p/p) et le CBD, en vrac ou préparés pour la vente au détail."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),2131121,213112,"Cannabis vegetative plants, in bulk","Plants végétatifs de cannabis, en vrac","Cannabis vegetative or live plants of various strain types, mainly used for planting or cultivation, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, in bulk, not prepared or packaged for retail sale.","Plants végétatifs ou vivants de cannabis de diverses souches, généralement utilisés pour le plantage ou la culture, et la multiplication du cannabis sélectionné pour contenir des cannabinoïdes, en particulier le THC (plus de 0,3 % p/p) et le CBD, en vrac, non préparés ou emballés pour la vente au détail."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),21311211,2131121,"Cannabis vegetative plants, in bulk","Plants végétatifs de cannabis, en vrac","Cannabis vegetative or live plants of various strain types, mainly used for planting or cultivation, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, in bulk, not prepared or packaged for retail sale.","Plants végétatifs ou vivants de cannabis de diverses souches, généralement utilisés pour le plantage ou la culture, et la multiplication du cannabis sélectionné pour contenir des cannabinoïdes, en particulier le THC (plus de 0,3 % p/p) et le CBD, en vrac, non préparés ou emballés pour la vente au détail."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),213112111,21311211,"Cannabis vegetative plants, in bulk","Plants végétatifs de cannabis, en vrac","Cannabis vegetative or live plants of various strain types, mainly used for planting or cultivation, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, in bulk, not prepared or packaged for retail sale.","Plants végétatifs ou vivants de cannabis de diverses souches, généralement utilisés pour le plantage ou la culture, et la multiplication du cannabis sélectionné pour contenir des cannabinoïdes, en particulier le THC (plus de 0,3 % p/p) et le CBD, en vrac, non préparés ou emballés pour la vente au détail."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),2131122,213112,"Cannabis vegetative plants, prepared for retail sale, for non-medical use","Plants végétatifs de cannabis, préparés pour la vente au détail, pour usage non médical","Cannabis vegetative or live plants of various strain types, mainly used for planting or cultivation, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, prepared for retail sale, for non-medical use.","Plants végétatifs ou vivants de cannabis de diverses souches, généralement utilisés pour le plantage ou la culture, et la multiplication du cannabis sélectionné pour contenir des cannabinoïdes, en particulier le THC (plus de 0,3 % p/p) et le CBD, préparés pour la vente au détail, pour usage non médical."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),21311221,2131122,"Cannabis vegetative plants, prepared for retail sale, for non-medical use","Plants végétatifs de cannabis, préparés pour la vente au détail, pour usage non médical","Cannabis vegetative or live plants of various strain types, mainly used for planting or cultivation, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, prepared for retail sale, for non-medical use.","Plants végétatifs ou vivants de cannabis de diverses souches, généralement utilisés pour le plantage ou la culture, et la multiplication du cannabis sélectionné pour contenir des cannabinoïdes, en particulier le THC (plus de 0,3 % p/p) et le CBD, préparés pour la vente au détail, pour usage non médical."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),213112211,21311221,"Cannabis vegetative plants, prepared for retail sale, for non-medical use","Plants végétatifs de cannabis, préparés pour la vente au détail, pour usage non médical","Cannabis vegetative or live plants of various strain types, mainly used for planting or cultivation, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, prepared for retail sale, for non-medical use.","Plants végétatifs ou vivants de cannabis de diverses souches, généralement utilisés pour le plantage ou la culture, et la multiplication du cannabis sélectionné pour contenir des cannabinoïdes, en particulier le THC (plus de 0,3 % p/p) et le CBD, préparés pour la vente au détail, pour usage non médical."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),2131123,213112,"Cannabis vegetative plants, prepared for retail sale, for medical use","Plants végétatifs de cannabis, préparés pour la vente au détail, pour usage médical","Cannabis vegetative or live plants of various strain types, mainly used for planting or cultivation, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, prepared for retail sale, for medical use. To obtain cannabis for medical use, a patient or client generally needs to register with a governmental authority and a holder of a licence for sale of cannabis for medical purposes, and get an authorization (medical document and written order) from an authorized health care practitioner.","Plants végétatifs ou vivants de cannabis de diverses souches, généralement utilisés pour le plantage ou la culture, et la multiplication du cannabis sélectionné pour contenir des cannabinoïdes, en particulier le THC (plus de 0,3 % p/p) et le CBD, préparés pour la vente au détail, pour usage médical. Pour obtenir le cannabis pour usage médical, un patient ou client a généralement besoin de s'enregistrer auprès d'une autorité gouvernementale et d'un titulaire d'une licence de vente de cannabis à des fins médicales, et d'obtenir une autorisation (document médical et commande écrite) d'un praticien de la santé autorisé."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),21311231,2131123,"Cannabis vegetative plants, prepared for retail sale, for medical use","Plants végétatifs de cannabis, préparés pour la vente au détail, pour usage médical","Cannabis vegetative or live plants of various strain types, mainly used for planting or cultivation, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, prepared for retail sale, for medical use. To obtain cannabis for medical use, a patient or client generally needs to register with a governmental authority and a holder of a licence for sale of cannabis for medical purposes, and get an authorization (medical document and written order) from an authorized health care practitioner.","Plants végétatifs ou vivants de cannabis de diverses souches, généralement utilisés pour le plantage ou la culture, et la multiplication du cannabis sélectionné pour contenir des cannabinoïdes, en particulier le THC (plus de 0,3 % p/p) et le CBD, préparés pour la vente au détail, pour usage médical. Pour obtenir le cannabis pour usage médical, un patient ou client a généralement besoin de s'enregistrer auprès d'une autorité gouvernementale et d'un titulaire d'une licence de vente de cannabis à des fins médicales, et d'obtenir une autorisation (document médical et commande écrite) d'un praticien de la santé autorisé."
