Level/Niveau,Hierarchical structure,Structure hiérarchique,Code,Parent ,Class title,Titres de classes,Class definition,Définitions de la classe
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),191111,19111,"Coffee, prepared for retail sale (except concentrates)","Café, préparé pour la vente au détail (sauf les concentrés)","This subclass comprises roasted whole coffee bean and ground coffee, prepared for retail sale, except concentrates.","Cette sous-classe comprend les grains de café entiers et le café moulu, torréfiés, préparés pour la vente au détail, sauf les concentrés."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1911111,191111,"Coffee, prepared for retail sale (except concentrates)","Café, préparé pour la vente au détail (sauf les concentrés)","Roasted whole coffee bean and ground coffee, prepared for retail sale, except concentrates.","Grains de café entiers et café moulu, torréfiés, préparés pour la vente au détail, sauf les concentrés."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),191112,19111,"Concentrated coffee, extracts, and substitutes","Concentrés, extraits et succédanés de café","This subclass comprises concentrated coffee, extracts, and substitutes.","Cette sous-classe comprend les concentrés, les extraits et les succédanés de café."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1911121,191112,"Concentrated coffee, extracts, and substitutes","Concentrés, extraits et succédanés de café","Concentrated coffee, extracts, and substitutes.","Concentrés, extraits et succédanés de café."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),191113,19111,"Tea, prepared for retail sale","Thé, préparé pour la vente au détail","This subclass comprises tea, prepared for retail sale.","Cette sous-classe comprend le thé, préparé pour la vente au détail."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1911131,191113,"Tea, prepared for retail sale","Thé, préparé pour la vente au détail","Tea, prepared for retail sale.","Thé, préparé pour la vente au détail."
3,Group (three-digit codes),Groupe (codes à trois chiffres),192,C221,"Frozen, fresh and canned fruit and vegetable juices","Jus de fruits et de légumes, congelés, frais et en conserve","This group comprises frozen, fresh and canned fruit and vegetable juices.","Ce groupe comprend les jus de fruits et de légumes, congelés, frais et en conserve."
4,Class (five-digit codes),Classe (codes à cinq chiffres),19211,192,"Frozen, fresh and canned fruit and vegetable juices","Jus de fruits et de légumes, congelés, frais et en conserve","This class comprises frozen, fresh and canned fruit and vegetable juices.","Cette classe comprend les jus de fruits et de légumes, congelés, frais et en conserve."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),192111,19211,Frozen fruit juices,Jus de fruits congelés,This subclass comprises frozen fruit juices.,Cette sous-classe comprend les jus de fruits congelés.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1921111,192111,Frozen fruit juices,Jus de fruits congelés,Frozen fruit juices.,Jus de fruits congelés.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),192112,19211,Fresh and canned fruit juices,Jus de fruits frais et en conserve,This subclass comprises fresh and canned fruit juices.,Cette sous-classe comprend les jus de fruits frais et en conserve.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1921121,192112,Fresh fruit juices,Jus de fruits frais,Fresh fruit juices.,Jus de fruits frais.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1921122,192112,Canned fruit juices,Jus de fruits en conserve,Canned fruit juices.,Jus de fruits en conserve.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),192113,19211,Fresh and canned vegetable juices,Jus de légumes frais et en conserve,This subclass comprises fresh and canned vegetable juices.,Cette sous-classe comprend les jus de légumes frais et en conserve.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1921131,192113,Fresh and canned vegetable juices,Jus de légumes frais et en conserve,Fresh and canned vegetable juices.,Jus de légumes frais et en conserve.
3,Group (three-digit codes),Groupe (codes à trois chiffres),193,C221,"Carbonated and non-carbonated drinks (including low alcohol fermented drinks), bottled water and ice","Boissons gazeuses et non gazeuses (y compris les boissons fermentées à faible teneur en alcool), eau embouteillée et glace","This group comprises carbonated and non-carbonated soft and other drinks, including low alcohol fermented drinks, bottled water and ice.","Ce groupe comprend les boissons gazeuses et non gazeuses, y compris les boissons fermentées à faible teneur en alcool, l'eau embouteillée et la glace."
4,Class (five-digit codes),Classe (codes à cinq chiffres),19311,193,"Carbonated and non-carbonated drinks (including low alcohol fermented drinks), bottled water and ice","Boissons gazeuses et non gazeuses (y compris les boissons fermentées à faible teneur en alcool), eau embouteillée et glace","This class comprises carbonated and non-carbonated soft and other drinks, including low alcohol fermented drinks, bottled water and ice.","Cette classe comprend les boissons gazeuses et non gazeuses, y compris les boissons fermentées à faible teneur en alcool, l'eau embouteillée et la glace."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),193111,19311,Carbonated drinks (except low alcohol fermented drinks) and bottled water,Boissons gazeuses (sauf les boissons fermentées à faible teneur en alcool) et eau embouteillée,"This subclass comprises carbonated drinks, except low alcohol fermented drinks, and bottled water.","Cette sous-classe comprend les boissons gazeuses, sauf les boissons fermentées à faible teneur en alcool, et l'eau embouteillée."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1931111,193111,Bottled carbonated soft drinks,Boissons gazeuses embouteillées,Bottled carbonated soft drinks.,Boissons gazeuses embouteillées.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1931112,193111,Canned carbonated soft drinks,Boissons gazeuses en canettes,Canned carbonated soft drinks.,Boissons gazeuses en canettes.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1931113,193111,Carbonated bottled water,Eau gazeuse embouteillée,Carbonated bottled water.,Eau gazeuse embouteillée.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),193112,19311,"Non-carbonated bottled water and drinks (except milk, juice and low alcohol fermented drinks), and ice","Eau embouteillée et boissons non gazeuses (sauf le lait, les jus et les boissons fermentées à faible teneur en alcool), et glace","This subclass comprises non-carbonated bottled water and drinks, except milk, juice and low alcohol fermented drinks, and ice.","Eau embouteillée et boissons non gazeuses, sauf le lait, les jus et les boissons fermentées à faible teneur en alcool, et la glace."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1931121,193112,Non-carbonated bottled water,Eau non gazeuse embouteillée,Non-carbonated bottled water.,Eau non gazeuse embouteillée.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1931122,193112,"Non-carbonated drinks (except milk, juice and low alcohol fermented drinks)","Boissons non gazeuses (sauf le lait, les jus et les boissons fermentées à faible teneur en alcool)","Non-carbonated drinks, except milk, juice and low alcohol fermented drinks.","Boissons non gazeuses, sauf le lait, les jus et les boissons fermentées à faible teneur en alcool."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1931123,193112,Ice,Glace,Ice.,Glace.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),193113,19311,"Low alcohol beers, wines, ciders and other fermented drinks","Bières, vins, cidres et autres boissons fermentées à faible teneur en alcool","This subclass comprises low alcohol beers, wines, ciders and other fermented drinks containing less than 1.1% of alcohol by volume. Dealcoholized and non-alcoholic beers, wines, ciders and fermented drinks are also included.","Cette sous-classe comprend les bières, vins, cidres et autres boissons fermentées contenant moins de 1,1 % d'alcool par volume. Les bières, vins, cidres et autres boissons fermentées, désalcoolisées et non alcoolisées, sont aussi incluses."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1931131,193113,"Low alcohol beers, wines, ciders and other fermented drinks","Bières, vins, cidres et autres boissons fermentées à faible teneur en alcool","Low alcohol beers, wines, ciders and other fermented drinks containing less than 1.1% of alcohol by volume.","Bières, vins, cidres et autres boissons fermentées contenant moins de 1,1 % d'alcool par volume."
3,Group (three-digit codes),Groupe (codes à trois chiffres),211,C221,Alcoholic beverages,Boissons alcoolisées,"This group comprises alcoholic beverages such as beer, wine, brandy, whisky and other distilled liquor.","Ce groupe comprend les boissons alcoolisées comme la bière, le vin, le brandy, le whisky et les autres boissons alcoolisées de distillerie."
4,Class (five-digit codes),Classe (codes à cinq chiffres),21111,211,Beer,Bière,This class comprises beer and other malt beverages.,Cette classe comprend la bière et les autres boissons maltées.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),211111,21111,Beer,Bière,This subclass comprises beer and other malt beverages.,Cette sous-classe comprend la bière et les autres boissons maltées.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),2111111,211111,Beer in cans,Bière en canettes,Beer in cans.,Bière en canettes.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),2111112,211111,Beer in bottles,Bière en bouteilles,Beer in bottles.,Bière en bouteilles.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),2111113,211111,Beer in barrels and kegs,Bière en fûts et en barillets,Beer in barrels and kegs.,Bière en fûts et en barillets.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),2111114,211111,"Malt beverages, n.e.c.","Boissons maltées, n.c.a.","Malt beverages, n.e.c.","Boissons maltées, n.c.a."
4,Class (five-digit codes),Classe (codes à cinq chiffres),21112,211,Wine and brandy,Vin et brandy,"This class comprises wine, brandy and cider.","Cette classe comprend le vin, le brandy et le cidre."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),211121,21112,Wine,Vin,This subclass comprises wine.,Cette sous-classe comprend le vin.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),2111211,211121,Wine,Vin,Wine.,Vin.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),211122,21112,Brandy and cider,Brandy et cidre,"This subclass comprises brandy, cognac and cider.","Cette sous-classe comprend le brandy, le cognac et le cidre."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),2111221,211122,Brandy and cider,Brandy et cidre,"Brandy, cognac and cider.","Brandy, cognac et cidre."
4,Class (five-digit codes),Classe (codes à cinq chiffres),21113,211,Distilled liquor,Boissons alcoolisées de distillerie,"This class comprises distilled liquor, except brandy and cider.","Cette classe comprend les boissons alcoolisées de distillerie, sauf le brandy et le cidre."
