archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,6” (STANDARD LENGTHS: 50/100),English,84,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,79,,HOS006811 6” (STANDARD LENGTHS: 50/100),unknown,GapVax,high,HOS006811,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006811,HOS006811 6” (STANDARD LENGTHS: 50/100),item-cat-007737,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007737,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS006811,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006811 6” (STANDARD LENGTHS: 50/100),71,HOS006811 6” (STANDARD LENGTHS: 50/100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007737']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,7” (STANDARD LENGTH: 50),English,86,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,79,,HOS006813 7” (STANDARD LENGTH: 50),unknown,GapVax,high,HOS006813,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006813,HOS006813 7” (STANDARD LENGTH: 50),item-cat-007738,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007738,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS006813,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006813 7” (STANDARD LENGTH: 50),71,HOS006813 7” (STANDARD LENGTH: 50),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007738']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,8” (STANDARD LENGTH: 50),English,85,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,81,,HOS006814 8” (STANDARD LENGTH: 50),unknown,GapVax,high,HOS006814,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006814,HOS006814 8” (STANDARD LENGTH: 50),item-cat-007739,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007739,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS006814,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006814 8” (STANDARD LENGTH: 50),71,HOS006814 8” (STANDARD LENGTH: 50),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007739']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,4” (STANDARD LENGTH: 100),English,81,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,82,,HOS006822 4” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS006822,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006822,HOS006822 4” (STANDARD LENGTH: 100),item-cat-007740,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007740,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS006822,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006822 4” (STANDARD LENGTH: 100),71,HOS006822 4” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007740']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,6” (STANDARD LENGTH: 100),English,85,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,82,,HOS006824 6” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS006824,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006824,HOS006824 6” (STANDARD LENGTH: 100),item-cat-007741,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007741,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS006824,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006824 6” (STANDARD LENGTH: 100),71,HOS006824 6” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007741']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,8” (STANDARD LENGTH: 50),English,82,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,87,,HOS006827 8” (STANDARD LENGTH: 50),unknown,GapVax,high,HOS006827,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006827,HOS006827 8” (STANDARD LENGTH: 50),item-cat-007742,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007742,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS006827,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006827 8” (STANDARD LENGTH: 50),71,HOS006827 8” (STANDARD LENGTH: 50),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007742']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,1” (STANDARD LENGTH: 100),English,78,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,85,,HOS007142 1” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS007142,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-008,HOS007142,HOS007142 1” (STANDARD LENGTH: 100),item-cat-007743,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007743,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS007142,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007142 1” (STANDARD LENGTH: 100),71,HOS007142 1” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-008', 'item-cat-007743']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,2” (STANDARD LENGTH: 100),English,82,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,85,,HOS007145 2” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS007145,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-008,HOS007145,HOS007145 2” (STANDARD LENGTH: 100),item-cat-007744,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007744,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS007145,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007145 2” (STANDARD LENGTH: 100),71,HOS007145 2” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-008', 'item-cat-007744']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,3” (STANDARD LENGTH: 100),English,80,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,86,,HOS007147 3” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS007147,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-008,HOS007147,HOS007147 3” (STANDARD LENGTH: 100),item-cat-007745,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007745,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS007147,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007147 3” (STANDARD LENGTH: 100),71,HOS007147 3” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-008', 'item-cat-007745']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,4” (STANDARD LENGTH: 100),English,83,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,81,,HOS007148 4” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS007148,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-008,HOS007148,HOS007148 4” (STANDARD LENGTH: 100),item-cat-007746,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007746,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS007148,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007148 4” (STANDARD LENGTH: 100),71,HOS007148 4” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-008', 'item-cat-007746']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,6” (STANDARD LENGTHS: 20/100),English,79,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,88,,HOS007149 6” (STANDARD LENGTHS: 20/100),unknown,GapVax,high,HOS007149,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-008,HOS007149,HOS007149 6” (STANDARD LENGTHS: 20/100),item-cat-007747,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007747,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS007149,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007149 6” (STANDARD LENGTHS: 20/100),71,HOS007149 6” (STANDARD LENGTHS: 20/100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-008', 'item-cat-007747']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,8” (STANDARD LENGTH: 20),English,85,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,84,,HOS007150 8” (STANDARD LENGTH: 20),unknown,GapVax,high,HOS007150,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-008,HOS007150,HOS007150 8” (STANDARD LENGTH: 20),item-cat-007748,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007748,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS007150,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007150 8” (STANDARD LENGTH: 20),71,HOS007150 8” (STANDARD LENGTH: 20),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-008', 'item-cat-007748']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,1” (STANDARD LENGTH: 100),English,82,"GapVax Parts Catalog, PDF page 22",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,80,,HOS006721 1” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS006721,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-006,HOS006721,HOS006721 1” (STANDARD LENGTH: 100),item-cat-007749,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007749,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,22,HOS006721,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006721 1” (STANDARD LENGTH: 100),71,HOS006721 1” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-006', 'item-cat-007749']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,10” (STANDARD LENGTH: 20),English,82,"GapVax Parts Catalog, PDF page 22",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,81,,HOS006722 10” (STANDARD LENGTH: 20),unknown,GapVax,high,HOS006722,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-006,HOS006722,HOS006722 10” (STANDARD LENGTH: 20),item-cat-007750,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007750,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,22,HOS006722,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006722 10” (STANDARD LENGTH: 20),71,HOS006722 10” (STANDARD LENGTH: 20),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-006', 'item-cat-007750']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,2” (STANDARD LENGTH: 100),English,82,"GapVax Parts Catalog, PDF page 22",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,84,,HOS006725 2” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS006725,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006725,HOS006725 2” (STANDARD LENGTH: 100),item-cat-007751,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007751,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,22,HOS006725,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006725 2” (STANDARD LENGTH: 100),71,HOS006725 2” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007751']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,3” (STANDARD LENGTH: 100),English,83,"GapVax Parts Catalog, PDF page 22",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,84,,HOS006727 3” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS006727,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006727,HOS006727 3” (STANDARD LENGTH: 100),item-cat-007752,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007752,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,22,HOS006727,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006727 3” (STANDARD LENGTH: 100),71,HOS006727 3” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007752']",
